Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:13Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Artificial Intelligence, Internet of Things, and Society 5.0	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-43300-9	SN:10.1007/978-3-031-43300-9	978-3-031-43300-9	1860-949X	1860-9503		2023	Controlled	Unique_Title_Investigations	1	1	0
Artificial Intelligence, Internet of Things, and Society 5.0	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-43300-9	SN:10.1007/978-3-031-43300-9	978-3-031-43300-9	1860-949X	1860-9503		2023	Controlled	Total_Item_Investigations	1	1	0
Artificial Intelligence, Internet of Things, and Society 5.0	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-43300-9	SN:10.1007/978-3-031-43300-9	978-3-031-43300-9	1860-949X	1860-9503		2023	Controlled	Unique_Item_Investigations	1	1	0
Assessing Schools for Generation R (Responsibility)	Springer Netherlands		SpringerLink	10.1007/978-94-007-2748-9	SN:10.1007/978-94-007-2748-9	978-94-007-2748-9	1878-0482	1878-0784		2014	Controlled	Unique_Title_Investigations	1	1	0
Assessing Schools for Generation R (Responsibility)	Springer Netherlands		SpringerLink	10.1007/978-94-007-2748-9	SN:10.1007/978-94-007-2748-9	978-94-007-2748-9	1878-0482	1878-0784		2014	Controlled	Total_Item_Investigations	1	1	0
Assessing Schools for Generation R (Responsibility)	Springer Netherlands		SpringerLink	10.1007/978-94-007-2748-9	SN:10.1007/978-94-007-2748-9	978-94-007-2748-9	1878-0482	1878-0784		2014	Controlled	Unique_Item_Investigations	1	1	0
Axel Honneth and the Critical Theory of Recognition	Springer International Publishing		SpringerLink	10.1007/978-3-319-91980-5	SN:10.1007/978-3-319-91980-5	978-3-319-91980-5	2524-714X	2524-7158		2019	Controlled	Unique_Title_Investigations	1	1	0
Axel Honneth and the Critical Theory of Recognition	Springer International Publishing		SpringerLink	10.1007/978-3-319-91980-5	SN:10.1007/978-3-319-91980-5	978-3-319-91980-5	2524-714X	2524-7158		2019	Controlled	Total_Item_Investigations	1	1	0
Axel Honneth and the Critical Theory of Recognition	Springer International Publishing		SpringerLink	10.1007/978-3-319-91980-5	SN:10.1007/978-3-319-91980-5	978-3-319-91980-5	2524-714X	2524-7158		2019	Controlled	Unique_Item_Investigations	1	1	0
Bacterial Infections of Humans	Springer US		SpringerLink	10.1007/978-0-387-09843-2	SN:10.1007/978-0-387-09843-2	978-0-387-09843-2				2009	Controlled	Unique_Title_Investigations	1	1	0
Bacterial Infections of Humans	Springer US		SpringerLink	10.1007/978-0-387-09843-2	SN:10.1007/978-0-387-09843-2	978-0-387-09843-2				2009	Controlled	Total_Item_Investigations	3	3	0
Bacterial Infections of Humans	Springer US		SpringerLink	10.1007/978-0-387-09843-2	SN:10.1007/978-0-387-09843-2	978-0-387-09843-2				2009	Controlled	Unique_Item_Investigations	1	1	0
Basic Graph Theory	Springer International Publishing		SpringerLink	10.1007/978-3-319-49475-3	SN:10.1007/978-3-319-49475-3	978-3-319-49475-3	1863-7310	2197-1781		2017	Controlled	Unique_Title_Investigations	1	1	0
Basic Graph Theory	Springer International Publishing		SpringerLink	10.1007/978-3-319-49475-3	SN:10.1007/978-3-319-49475-3	978-3-319-49475-3	1863-7310	2197-1781		2017	Controlled	Total_Item_Investigations	1	1	0
Basic Graph Theory	Springer International Publishing		SpringerLink	10.1007/978-3-319-49475-3	SN:10.1007/978-3-319-49475-3	978-3-319-49475-3	1863-7310	2197-1781		2017	Controlled	Unique_Item_Investigations	1	1	0
Bayesian Methods for the Physical Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-319-15287-5	SN:10.1007/978-3-319-15287-5	978-3-319-15287-5	2199-1030	2199-1049		2015	Controlled	Unique_Title_Investigations	1	1	0
Bayesian Methods for the Physical Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-319-15287-5	SN:10.1007/978-3-319-15287-5	978-3-319-15287-5	2199-1030	2199-1049		2015	Controlled	Total_Item_Investigations	1	1	0
Bayesian Methods for the Physical Sciences	Springer International Publishing		SpringerLink	10.1007/978-3-319-15287-5	SN:10.1007/978-3-319-15287-5	978-3-319-15287-5	2199-1030	2199-1049		2015	Controlled	Unique_Item_Investigations	1	1	0
Behavioral Adaptation to Intertidal Life	Springer US		SpringerLink	10.1007/978-1-4899-3737-7	SN:10.1007/978-1-4899-3737-7	978-1-4899-3737-7				1988	Controlled	Unique_Title_Investigations	1	1	0
Behavioral Adaptation to Intertidal Life	Springer US		SpringerLink	10.1007/978-1-4899-3737-7	SN:10.1007/978-1-4899-3737-7	978-1-4899-3737-7				1988	Controlled	Total_Item_Investigations	1	1	0
Behavioral Adaptation to Intertidal Life	Springer US		SpringerLink	10.1007/978-1-4899-3737-7	SN:10.1007/978-1-4899-3737-7	978-1-4899-3737-7				1988	Controlled	Unique_Item_Investigations	1	1	0
Behavioral Neurobiology of Chronic Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-45094-9	SN:10.1007/978-3-662-45094-9	978-3-662-45094-9	1866-3370	1866-3389		2014	Controlled	Unique_Title_Investigations	1	1	0
Behavioral Neurobiology of Chronic Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-45094-9	SN:10.1007/978-3-662-45094-9	978-3-662-45094-9	1866-3370	1866-3389		2014	Controlled	Total_Item_Investigations	1	1	0
Behavioral Neurobiology of Chronic Pain	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-662-45094-9	SN:10.1007/978-3-662-45094-9	978-3-662-45094-9	1866-3370	1866-3389		2014	Controlled	Unique_Item_Investigations	1	1	0
Between Leibniz, Newton, and Kant	Springer Netherlands		SpringerLink	10.1007/978-94-015-9729-6	SN:10.1007/978-94-015-9729-6	978-94-015-9729-6	0068-0346			2001	Controlled	Unique_Title_Investigations	1	1	0
Between Leibniz, Newton, and Kant	Springer Netherlands		SpringerLink	10.1007/978-94-015-9729-6	SN:10.1007/978-94-015-9729-6	978-94-015-9729-6	0068-0346			2001	Controlled	Total_Item_Investigations	1	1	0
Between Leibniz, Newton, and Kant	Springer Netherlands		SpringerLink	10.1007/978-94-015-9729-6	SN:10.1007/978-94-015-9729-6	978-94-015-9729-6	0068-0346			2001	Controlled	Unique_Item_Investigations	1	1	0
Biocatalysis	Springer Vienna		SpringerLink	10.1007/978-3-7091-6310-8	SN:10.1007/978-3-7091-6310-8	978-3-7091-6310-8				2000	Controlled	Unique_Title_Investigations	1	1	0
Biocatalysis	Springer Vienna		SpringerLink	10.1007/978-3-7091-6310-8	SN:10.1007/978-3-7091-6310-8	978-3-7091-6310-8				2000	Controlled	Total_Item_Investigations	3	3	0
Biocatalysis	Springer Vienna		SpringerLink	10.1007/978-3-7091-6310-8	SN:10.1007/978-3-7091-6310-8	978-3-7091-6310-8				2000	Controlled	Unique_Item_Investigations	1	1	0
Biochar and its Application in Bioremediation	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4059-9	SN:10.1007/978-981-16-4059-9	978-981-16-4059-9				2021	Controlled	Unique_Title_Investigations	1	1	0
Biochar and its Application in Bioremediation	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4059-9	SN:10.1007/978-981-16-4059-9	978-981-16-4059-9				2021	Controlled	Unique_Item_Requests	2	2	0
Biochar and its Application in Bioremediation	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4059-9	SN:10.1007/978-981-16-4059-9	978-981-16-4059-9				2021	Controlled	Total_Item_Requests	2	2	0
Biochar and its Application in Bioremediation	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4059-9	SN:10.1007/978-981-16-4059-9	978-981-16-4059-9				2021	Controlled	Total_Item_Investigations	2	2	0
Biochar and its Application in Bioremediation	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4059-9	SN:10.1007/978-981-16-4059-9	978-981-16-4059-9				2021	Controlled	Unique_Item_Investigations	2	2	0
Biochar and its Application in Bioremediation	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-4059-9	SN:10.1007/978-981-16-4059-9	978-981-16-4059-9				2021	Controlled	Unique_Title_Requests	1	1	0
Bioenergetics of the Cell: Quantitative Aspects	Springer US		SpringerLink	10.1007/978-1-4615-5653-4	SN:10.1007/978-1-4615-5653-4	978-1-4615-5653-4				1998	Controlled	Unique_Title_Investigations	1	1	0
Bioenergetics of the Cell: Quantitative Aspects	Springer US		SpringerLink	10.1007/978-1-4615-5653-4	SN:10.1007/978-1-4615-5653-4	978-1-4615-5653-4				1998	Controlled	Total_Item_Investigations	1	1	0
Bioenergetics of the Cell: Quantitative Aspects	Springer US		SpringerLink	10.1007/978-1-4615-5653-4	SN:10.1007/978-1-4615-5653-4	978-1-4615-5653-4				1998	Controlled	Unique_Item_Investigations	1	1	0
Biofuels and Sustainability	Springer Japan		SpringerLink	10.1007/978-4-431-54895-9	SN:10.1007/978-4-431-54895-9	978-4-431-54895-9	2197-7348	2197-7356		2018	OA_Gold	Unique_Title_Investigations	1	1	0
Biofuels and Sustainability	Springer Japan		SpringerLink	10.1007/978-4-431-54895-9	SN:10.1007/978-4-431-54895-9	978-4-431-54895-9	2197-7348	2197-7356		2018	OA_Gold	Unique_Item_Requests	1	1	0
Biofuels and Sustainability	Springer Japan		SpringerLink	10.1007/978-4-431-54895-9	SN:10.1007/978-4-431-54895-9	978-4-431-54895-9	2197-7348	2197-7356		2018	OA_Gold	Total_Item_Requests	1	1	0
Biofuels and Sustainability	Springer Japan		SpringerLink	10.1007/978-4-431-54895-9	SN:10.1007/978-4-431-54895-9	978-4-431-54895-9	2197-7348	2197-7356		2018	OA_Gold	Total_Item_Investigations	1	1	0
Biofuels and Sustainability	Springer Japan		SpringerLink	10.1007/978-4-431-54895-9	SN:10.1007/978-4-431-54895-9	978-4-431-54895-9	2197-7348	2197-7356		2018	OA_Gold	Unique_Item_Investigations	1	1	0
Biofuels and Sustainability	Springer Japan		SpringerLink	10.1007/978-4-431-54895-9	SN:10.1007/978-4-431-54895-9	978-4-431-54895-9	2197-7348	2197-7356		2018	OA_Gold	Unique_Title_Requests	1	1	0
Biological Invasions in Marine Ecosystems	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-79236-9	SN:10.1007/978-3-540-79236-9	978-3-540-79236-9	0070-8356			2009	Controlled	Unique_Title_Investigations	1	1	0
Biological Invasions in Marine Ecosystems	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-79236-9	SN:10.1007/978-3-540-79236-9	978-3-540-79236-9	0070-8356			2009	Controlled	Total_Item_Investigations	1	1	0
Biological Invasions in Marine Ecosystems	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-540-79236-9	SN:10.1007/978-3-540-79236-9	978-3-540-79236-9	0070-8356			2009	Controlled	Unique_Item_Investigations	1	1	0
Biological Toxins and Bioterrorism	Springer Netherlands		SpringerLink	10.1007/978-94-007-5869-8	SN:10.1007/978-94-007-5869-8	978-94-007-5869-8	2542-761X	2542-7644		2015	Controlled	Unique_Title_Investigations	1	1	0
Biological Toxins and Bioterrorism	Springer Netherlands		SpringerLink	10.1007/978-94-007-5869-8	SN:10.1007/978-94-007-5869-8	978-94-007-5869-8	2542-761X	2542-7644		2015	Controlled	Total_Item_Investigations	1	1	0
Biological Toxins and Bioterrorism	Springer Netherlands		SpringerLink	10.1007/978-94-007-5869-8	SN:10.1007/978-94-007-5869-8	978-94-007-5869-8	2542-761X	2542-7644		2015	Controlled	Unique_Item_Investigations	1	1	0
Biology of Fishery Resources	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-6948-4	SN:10.1007/978-981-16-6948-4	978-981-16-6948-4				2022	Controlled	Unique_Title_Investigations	1	1	0
Biology of Fishery Resources	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-6948-4	SN:10.1007/978-981-16-6948-4	978-981-16-6948-4				2022	Controlled	Unique_Item_Requests	1	1	0
Biology of Fishery Resources	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-6948-4	SN:10.1007/978-981-16-6948-4	978-981-16-6948-4				2022	Controlled	Total_Item_Requests	1	1	0
Biology of Fishery Resources	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-6948-4	SN:10.1007/978-981-16-6948-4	978-981-16-6948-4				2022	Controlled	Total_Item_Investigations	1	1	0
Biology of Fishery Resources	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-6948-4	SN:10.1007/978-981-16-6948-4	978-981-16-6948-4				2022	Controlled	Unique_Item_Investigations	1	1	0
Biology of Fishery Resources	Springer Nature Singapore		SpringerLink	10.1007/978-981-16-6948-4	SN:10.1007/978-981-16-6948-4	978-981-16-6948-4				2022	Controlled	Unique_Title_Requests	1	1	0
Biomedical Visualisation	Springer International Publishing		SpringerLink	10.1007/978-3-030-19385-0	SN:10.1007/978-3-030-19385-0	978-3-030-19385-0	0065-2598	2214-8019		2019	Controlled	Unique_Title_Investigations	1	1	0
Biomedical Visualisation	Springer International Publishing		SpringerLink	10.1007/978-3-030-19385-0	SN:10.1007/978-3-030-19385-0	978-3-030-19385-0	0065-2598	2214-8019		2019	Controlled	Total_Item_Investigations	1	1	0
Biomedical Visualisation	Springer International Publishing		SpringerLink	10.1007/978-3-030-19385-0	SN:10.1007/978-3-030-19385-0	978-3-030-19385-0	0065-2598	2214-8019		2019	Controlled	Unique_Item_Investigations	1	1	0
Biotechnological Tools in Fisheries and Aquatic Health Management	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2981-8	SN:10.1007/978-981-99-2981-8	978-981-99-2981-8				2023	Controlled	Unique_Title_Investigations	1	1	0
Biotechnological Tools in Fisheries and Aquatic Health Management	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2981-8	SN:10.1007/978-981-99-2981-8	978-981-99-2981-8				2023	Controlled	Unique_Item_Requests	1	1	0
Biotechnological Tools in Fisheries and Aquatic Health Management	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2981-8	SN:10.1007/978-981-99-2981-8	978-981-99-2981-8				2023	Controlled	Total_Item_Requests	1	1	0
Biotechnological Tools in Fisheries and Aquatic Health Management	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2981-8	SN:10.1007/978-981-99-2981-8	978-981-99-2981-8				2023	Controlled	Total_Item_Investigations	2	2	0
Biotechnological Tools in Fisheries and Aquatic Health Management	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2981-8	SN:10.1007/978-981-99-2981-8	978-981-99-2981-8				2023	Controlled	Unique_Item_Investigations	2	2	0
Biotechnological Tools in Fisheries and Aquatic Health Management	Springer Nature Singapore		SpringerLink	10.1007/978-981-99-2981-8	SN:10.1007/978-981-99-2981-8	978-981-99-2981-8				2023	Controlled	Unique_Title_Requests	1	1	0
Boar Reproduction	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-35049-8	SN:10.1007/978-3-642-35049-8	978-3-642-35049-8				2013	Controlled	Unique_Title_Investigations	1	1	0
Boar Reproduction	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-35049-8	SN:10.1007/978-3-642-35049-8	978-3-642-35049-8				2013	Controlled	Total_Item_Investigations	1	1	0
Boar Reproduction	Springer Berlin Heidelberg		SpringerLink	10.1007/978-3-642-35049-8	SN:10.1007/978-3-642-35049-8	978-3-642-35049-8				2013	Controlled	Unique_Item_Investigations	1	1	0
Bringing Schools into the 21st Century	Springer Netherlands		SpringerLink	10.1007/978-94-007-0268-4	SN:10.1007/978-94-007-0268-4	978-94-007-0268-4				2011	Controlled	Unique_Title_Investigations	1	1	0
Bringing Schools into the 21st Century	Springer Netherlands		SpringerLink	10.1007/978-94-007-0268-4	SN:10.1007/978-94-007-0268-4	978-94-007-0268-4				2011	Controlled	Total_Item_Investigations	1	1	0
Bringing Schools into the 21st Century	Springer Netherlands		SpringerLink	10.1007/978-94-007-0268-4	SN:10.1007/978-94-007-0268-4	978-94-007-0268-4				2011	Controlled	Unique_Item_Investigations	1	1	0
Building Resilience to Climate Change in Small Island Developing States (SIDS) in the Caribbean	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-37376-3	SN:10.1007/978-3-031-37376-3	978-3-031-37376-3	2522-5847	2522-5855		2023	Controlled	Unique_Title_Investigations	1	1	0
Building Resilience to Climate Change in Small Island Developing States (SIDS) in the Caribbean	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-37376-3	SN:10.1007/978-3-031-37376-3	978-3-031-37376-3	2522-5847	2522-5855		2023	Controlled	Total_Item_Investigations	1	1	0
Building Resilience to Climate Change in Small Island Developing States (SIDS) in the Caribbean	Springer Nature Switzerland		SpringerLink	10.1007/978-3-031-37376-3	SN:10.1007/978-3-031-37376-3	978-3-031-37376-3	2522-5847	2522-5855		2023	Controlled	Unique_Item_Investigations	1	1	0
Business Opportunities and Risks in China	Springer International Publishing		SpringerLink	10.1007/978-3-031-31933-4	SN:10.1007/978-3-031-31933-4	978-3-031-31933-4	2192-8096	2192-810X		2023	Controlled	Unique_Title_Investigations	1	1	0
Business Opportunities and Risks in China	Springer International Publishing		SpringerLink	10.1007/978-3-031-31933-4	SN:10.1007/978-3-031-31933-4	978-3-031-31933-4	2192-8096	2192-810X		2023	Controlled	Total_Item_Investigations	1	1	0
Business Opportunities and Risks in China	Springer International Publishing		SpringerLink	10.1007/978-3-031-31933-4	SN:10.1007/978-3-031-31933-4	978-3-031-31933-4	2192-8096	2192-810X		2023	Controlled	Unique_Item_Investigations	1	1	0
Cacao Diseases	Springer International Publishing		SpringerLink	10.1007/978-3-319-24789-2	SN:10.1007/978-3-319-24789-2	978-3-319-24789-2				2016	Controlled	Unique_Title_Investigations	1	1	0
Cacao Diseases	Springer International Publishing		SpringerLink	10.1007/978-3-319-24789-2	SN:10.1007/978-3-319-24789-2	978-3-319-24789-2				2016	Controlled	Total_Item_Investigations	1	1	0
Cacao Diseases	Springer International Publishing		SpringerLink	10.1007/978-3-319-24789-2	SN:10.1007/978-3-319-24789-2	978-3-319-24789-2				2016	Controlled	Unique_Item_Investigations	1	1	0
Canada's Defence Procurement Woes	Springer International Publishing		SpringerLink	10.1007/978-3-031-46363-1	SN:10.1007/978-3-031-46363-1	978-3-031-46363-1	2523-7187	2523-7195		2024	Controlled	Unique_Title_Investigations	4	4	0
Canada's Defence Procurement Woes	Springer International Publishing		SpringerLink	10.1007/978-3-031-46363-1	SN:10.1007/978-3-031-46363-1	978-3-031-46363-1	2523-7187	2523-7195		2024	Controlled	Total_Item_Investigations	8	8	0
Canada's Defence Procurement Woes	Springer International Publishing		SpringerLink	10.1007/978-3-031-46363-1	SN:10.1007/978-3-031-46363-1	978-3-031-46363-1	2523-7187	2523-7195		2024	Controlled	Unique_Item_Investigations	8	8	0
Candida Species	Springer US		SpringerLink	10.1007/978-1-0716-2549-1	SN:10.1007/978-1-0716-2549-1	978-1-0716-2549-1	1064-3745	1940-6029		2022	Controlled	Unique_Title_Investigations	1	1	0
Candida Species	Springer US		SpringerLink	10.1007/978-1-0716-2549-1	SN:10.1007/978-1-0716-2549-1	978-1-0716-2549-1	1064-3745	1940-6029		2022	Controlled	Total_Item_Investigations	1	1	0
Candida Species	Springer US		SpringerLink	10.1007/978-1-0716-2549-1	SN:10.1007/978-1-0716-2549-1	978-1-0716-2549-1	1064-3745	1940-6029		2022	Controlled	Unique_Item_Investigations	1	1	0
Canine and Feline Skin Cytology	Springer International Publishing		SpringerLink	10.1007/978-3-319-41241-2	SN:10.1007/978-3-319-41241-2	978-3-319-41241-2				2017	Controlled	Unique_Title_Investigations	1	1	0
Canine and Feline Skin Cytology	Springer International Publishing		SpringerLink	10.1007/978-3-319-41241-2	SN:10.1007/978-3-319-41241-2	978-3-319-41241-2				2017	Controlled	Total_Item_Investigations	1	1	0
