Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:12Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Comparison of intramuscular butorphanol and buprenorphine combined with dexmedetomidine for sedation in cats	SAGE Publications		SAGE Journals	10.1177/1098612X17709612						Total_Item_Investigations	1	1	0
Comparison of three radiographic assessment methods for detecting slipped capital femoral epiphyses in cats: Klein’s line, modified Klein’s line and the S-sign	SAGE Publications		SAGE Journals	10.1177/1098612X231201775						Unique_Item_Investigations	2	2	0
Comparison of three radiographic assessment methods for detecting slipped capital femoral epiphyses in cats: Klein’s line, modified Klein’s line and the S-sign	SAGE Publications		SAGE Journals	10.1177/1098612X231201775						Unique_Item_Requests	2	2	0
Comparison of three radiographic assessment methods for detecting slipped capital femoral epiphyses in cats: Klein’s line, modified Klein’s line and the S-sign	SAGE Publications		SAGE Journals	10.1177/1098612X231201775						Total_Item_Requests	4	4	0
Comparison of three radiographic assessment methods for detecting slipped capital femoral epiphyses in cats: Klein’s line, modified Klein’s line and the S-sign	SAGE Publications		SAGE Journals	10.1177/1098612X231201775						Total_Item_Investigations	4	4	0
Complex Vertebral Malformation in a Holstein Calf: Report of a Case in the USA	SAGE Publications		SAGE Journals	10.1177/104063870101300409						Unique_Item_Investigations	1	1	0
Complex Vertebral Malformation in a Holstein Calf: Report of a Case in the USA	SAGE Publications		SAGE Journals	10.1177/104063870101300409						Total_Item_Investigations	1	1	0
Conclusions of a WHO Technical Consultation on Folate and Vitamin B12 Deficiencies	SAGE Publications		SAGE Journals	10.1177/15648265080292S129						Unique_Item_Investigations	1	1	0
Conclusions of a WHO Technical Consultation on Folate and Vitamin B12 Deficiencies	SAGE Publications		SAGE Journals	10.1177/15648265080292S129						Unique_Item_Requests	1	1	0
Conclusions of a WHO Technical Consultation on Folate and Vitamin B12 Deficiencies	SAGE Publications		SAGE Journals	10.1177/15648265080292S129						Total_Item_Requests	1	1	0
Conclusions of a WHO Technical Consultation on Folate and Vitamin B12 Deficiencies	SAGE Publications		SAGE Journals	10.1177/15648265080292S129						Total_Item_Investigations	2	2	0
Conducting and Writing a Structured Literature Review in Human Resource Development	SAGE Publications		SAGE Journals	10.1177/15344843221141515						Unique_Item_Investigations	1	1	0
Conducting and Writing a Structured Literature Review in Human Resource Development	SAGE Publications		SAGE Journals	10.1177/15344843221141515						Unique_Item_Requests	1	1	0
Conducting and Writing a Structured Literature Review in Human Resource Development	SAGE Publications		SAGE Journals	10.1177/15344843221141515						Total_Item_Requests	1	1	0
Conducting and Writing a Structured Literature Review in Human Resource Development	SAGE Publications		SAGE Journals	10.1177/15344843221141515						Total_Item_Investigations	1	1	0
Confrontation and competition The electoral benefits of regionalist parties’ positions in parliamentary democracies	SAGE Publications		SAGE Journals	10.1177/1354068816688361						Unique_Item_Investigations	3	3	0
Confrontation and competition The electoral benefits of regionalist parties’ positions in parliamentary democracies	SAGE Publications		SAGE Journals	10.1177/1354068816688361						Unique_Item_Requests	3	3	0
Confrontation and competition The electoral benefits of regionalist parties’ positions in parliamentary democracies	SAGE Publications		SAGE Journals	10.1177/1354068816688361						Total_Item_Requests	3	3	0
Confrontation and competition The electoral benefits of regionalist parties’ positions in parliamentary democracies	SAGE Publications		SAGE Journals	10.1177/1354068816688361						Total_Item_Investigations	3	3	0
Congenital Axonopathy in a Brown Swiss Calf	SAGE Publications		SAGE Journals	10.1177/030098589503200113						Unique_Item_Investigations	1	1	0
Congenital Axonopathy in a Brown Swiss Calf	SAGE Publications		SAGE Journals	10.1177/030098589503200113						Unique_Item_Requests	1	1	0
Congenital Axonopathy in a Brown Swiss Calf	SAGE Publications		SAGE Journals	10.1177/030098589503200113						Total_Item_Requests	1	1	0
Congenital Axonopathy in a Brown Swiss Calf	SAGE Publications		SAGE Journals	10.1177/030098589503200113						Total_Item_Investigations	2	2	0
Congenital Unilateral Renal Aplasia in a Cynomolgus Monkey (Macaca fascicularis) With Investigation Into Potential Pathogenesis	SAGE Publications		SAGE Journals	10.1177/0192623320941834						Unique_Item_Investigations	1	1	0
Congenital Unilateral Renal Aplasia in a Cynomolgus Monkey (Macaca fascicularis) With Investigation Into Potential Pathogenesis	SAGE Publications		SAGE Journals	10.1177/0192623320941834						Unique_Item_Requests	1	1	0
Congenital Unilateral Renal Aplasia in a Cynomolgus Monkey (Macaca fascicularis) With Investigation Into Potential Pathogenesis	SAGE Publications		SAGE Journals	10.1177/0192623320941834						Total_Item_Requests	1	1	0
Congenital Unilateral Renal Aplasia in a Cynomolgus Monkey (Macaca fascicularis) With Investigation Into Potential Pathogenesis	SAGE Publications		SAGE Journals	10.1177/0192623320941834						Total_Item_Investigations	1	1	0
Consciousness: The last 50 years (and the next)	SAGE Publications		SAGE Journals	10.1177/2398212818816019						Unique_Item_Investigations	1	1	0
Consciousness: The last 50 years (and the next)	SAGE Publications		SAGE Journals	10.1177/2398212818816019						Unique_Item_Requests	1	1	0
Consciousness: The last 50 years (and the next)	SAGE Publications		SAGE Journals	10.1177/2398212818816019						Total_Item_Requests	1	1	0
Consciousness: The last 50 years (and the next)	SAGE Publications		SAGE Journals	10.1177/2398212818816019						Total_Item_Investigations	1	1	0
Consideration of Cultural Practices When Characterizing the Vaginal Microbiota Among African and African American Women	SAGE Publications		SAGE Journals	10.1177/1099800420940788						Unique_Item_Investigations	1	1	0
Consideration of Cultural Practices When Characterizing the Vaginal Microbiota Among African and African American Women	SAGE Publications		SAGE Journals	10.1177/1099800420940788						Unique_Item_Requests	1	1	0
Consideration of Cultural Practices When Characterizing the Vaginal Microbiota Among African and African American Women	SAGE Publications		SAGE Journals	10.1177/1099800420940788						Total_Item_Requests	2	2	0
Consideration of Cultural Practices When Characterizing the Vaginal Microbiota Among African and African American Women	SAGE Publications		SAGE Journals	10.1177/1099800420940788						Total_Item_Investigations	2	2	0
Contemplating Mindfulness at Work An Integrative Review	SAGE Publications		SAGE Journals	10.1177/0149206315617003						Unique_Item_Investigations	2	2	0
Contemplating Mindfulness at Work An Integrative Review	SAGE Publications		SAGE Journals	10.1177/0149206315617003						Unique_Item_Requests	2	2	0
Contemplating Mindfulness at Work An Integrative Review	SAGE Publications		SAGE Journals	10.1177/0149206315617003						Total_Item_Requests	2	2	0
Contemplating Mindfulness at Work An Integrative Review	SAGE Publications		SAGE Journals	10.1177/0149206315617003						Total_Item_Investigations	2	2	0
Continuous-Discontinuous Concept Attainment as a Function of Individual Differences in Cognitive Style	SAGE Publications		SAGE Journals	10.2466/pms.1973.36.2.655						Unique_Item_Investigations	1	1	0
Continuous-Discontinuous Concept Attainment as a Function of Individual Differences in Cognitive Style	SAGE Publications		SAGE Journals	10.2466/pms.1973.36.2.655						Total_Item_Investigations	1	1	0
Coping Strategies to Mitigate Food Insecurity at Household Level: Evidence From Urban Setting in Addis Ababa, Ethiopia	SAGE Publications		SAGE Journals	10.1177/00469580231206263						Unique_Item_Investigations	1	1	0
Coping Strategies to Mitigate Food Insecurity at Household Level: Evidence From Urban Setting in Addis Ababa, Ethiopia	SAGE Publications		SAGE Journals	10.1177/00469580231206263						Unique_Item_Requests	1	1	0
Coping Strategies to Mitigate Food Insecurity at Household Level: Evidence From Urban Setting in Addis Ababa, Ethiopia	SAGE Publications		SAGE Journals	10.1177/00469580231206263						Total_Item_Requests	1	1	0
Coping Strategies to Mitigate Food Insecurity at Household Level: Evidence From Urban Setting in Addis Ababa, Ethiopia	SAGE Publications		SAGE Journals	10.1177/00469580231206263						Total_Item_Investigations	1	1	0
Correlation of Virus Replication in Tissues with Histologic Lesions in Atlantic Salmon Experimentally Infected with Infectious Salmon Anemia Virus	SAGE Publications		SAGE Journals	10.1354/vp.42-3-338						Unique_Item_Investigations	1	1	0
Correlation of Virus Replication in Tissues with Histologic Lesions in Atlantic Salmon Experimentally Infected with Infectious Salmon Anemia Virus	SAGE Publications		SAGE Journals	10.1354/vp.42-3-338						Unique_Item_Requests	1	1	0
Correlation of Virus Replication in Tissues with Histologic Lesions in Atlantic Salmon Experimentally Infected with Infectious Salmon Anemia Virus	SAGE Publications		SAGE Journals	10.1354/vp.42-3-338						Total_Item_Requests	3	3	0
Correlation of Virus Replication in Tissues with Histologic Lesions in Atlantic Salmon Experimentally Infected with Infectious Salmon Anemia Virus	SAGE Publications		SAGE Journals	10.1354/vp.42-3-338						Total_Item_Investigations	3	3	0
Corrigendum to Histology Atlas of the Developing Mouse Placenta	SAGE Publications		SAGE Journals	10.1177/01926233231175051						Unique_Item_Investigations	1	1	0
Corrigendum to Histology Atlas of the Developing Mouse Placenta	SAGE Publications		SAGE Journals	10.1177/01926233231175051						Unique_Item_Requests	1	1	0
Corrigendum to Histology Atlas of the Developing Mouse Placenta	SAGE Publications		SAGE Journals	10.1177/01926233231175051						Total_Item_Requests	3	3	0
Corrigendum to Histology Atlas of the Developing Mouse Placenta	SAGE Publications		SAGE Journals	10.1177/01926233231175051						Total_Item_Investigations	3	3	0
Counseling Adopted Persons in Adulthood Integrating Practice and Research	SAGE Publications		SAGE Journals	10.1177/0011000006291409						Unique_Item_Investigations	1	1	0
Counseling Adopted Persons in Adulthood Integrating Practice and Research	SAGE Publications		SAGE Journals	10.1177/0011000006291409						Unique_Item_Requests	1	1	0
Counseling Adopted Persons in Adulthood Integrating Practice and Research	SAGE Publications		SAGE Journals	10.1177/0011000006291409						Total_Item_Requests	1	1	0
Counseling Adopted Persons in Adulthood Integrating Practice and Research	SAGE Publications		SAGE Journals	10.1177/0011000006291409						Total_Item_Investigations	1	1	0
Counteracting material deprivation: The role of social assistance in Europe	SAGE Publications		SAGE Journals	10.1177/0958928711433658						Unique_Item_Investigations	1	1	0
Counteracting material deprivation: The role of social assistance in Europe	SAGE Publications		SAGE Journals	10.1177/0958928711433658						Unique_Item_Requests	1	1	0
Counteracting material deprivation: The role of social assistance in Europe	SAGE Publications		SAGE Journals	10.1177/0958928711433658						Total_Item_Requests	1	1	0
Counteracting material deprivation: The role of social assistance in Europe	SAGE Publications		SAGE Journals	10.1177/0958928711433658						Total_Item_Investigations	1	1	0
Creating Visually Appropriate Classroom Environments for Students With Autism Spectrum Disorder	SAGE Publications		SAGE Journals	10.1177/10534512211014882						Unique_Item_Investigations	1	1	0
Creating Visually Appropriate Classroom Environments for Students With Autism Spectrum Disorder	SAGE Publications		SAGE Journals	10.1177/10534512211014882						Unique_Item_Requests	1	1	0
Creating Visually Appropriate Classroom Environments for Students With Autism Spectrum Disorder	SAGE Publications		SAGE Journals	10.1177/10534512211014882						Total_Item_Requests	1	1	0
Creating Visually Appropriate Classroom Environments for Students With Autism Spectrum Disorder	SAGE Publications		SAGE Journals	10.1177/10534512211014882						Total_Item_Investigations	1	1	0
Creators Matter. Perception and Pricing of Art Made by Human, Cyborgs and Humanoid Robots	SAGE Publications		SAGE Journals	10.1177/02762374221143717						Unique_Item_Investigations	1	1	0
Creators Matter. Perception and Pricing of Art Made by Human, Cyborgs and Humanoid Robots	SAGE Publications		SAGE Journals	10.1177/02762374221143717						Unique_Item_Requests	1	1	0
Creators Matter. Perception and Pricing of Art Made by Human, Cyborgs and Humanoid Robots	SAGE Publications		SAGE Journals	10.1177/02762374221143717						Total_Item_Requests	1	1	0
Creators Matter. Perception and Pricing of Art Made by Human, Cyborgs and Humanoid Robots	SAGE Publications		SAGE Journals	10.1177/02762374221143717						Total_Item_Investigations	1	1	0
Criticism of Workplace Protection Barrier Face Covering Article Mischaracterizes ASTM Standard and its Potential Utility	SAGE Publications		SAGE Journals	10.1177/10482911231211319						Unique_Item_Investigations	1	1	0
Criticism of Workplace Protection Barrier Face Covering Article Mischaracterizes ASTM Standard and its Potential Utility	SAGE Publications		SAGE Journals	10.1177/10482911231211319						Unique_Item_Requests	1	1	0
Criticism of Workplace Protection Barrier Face Covering Article Mischaracterizes ASTM Standard and its Potential Utility	SAGE Publications		SAGE Journals	10.1177/10482911231211319						Total_Item_Requests	1	1	0
Criticism of Workplace Protection Barrier Face Covering Article Mischaracterizes ASTM Standard and its Potential Utility	SAGE Publications		SAGE Journals	10.1177/10482911231211319						Total_Item_Investigations	1	1	0
Cultivating Cultural Humility to Address the Healthcare Burnout Epidemic–Why It Matters	SAGE Publications		SAGE Journals	10.1177/27536130231162350						Unique_Item_Investigations	1	1	0
Cultivating Cultural Humility to Address the Healthcare Burnout Epidemic–Why It Matters	SAGE Publications		SAGE Journals	10.1177/27536130231162350						Unique_Item_Requests	1	1	0
Cultivating Cultural Humility to Address the Healthcare Burnout Epidemic–Why It Matters	SAGE Publications		SAGE Journals	10.1177/27536130231162350						Total_Item_Requests	1	1	0
